user_id,order_id,purchase_ts,purchase_ts_cleaned,purchase_year,purchase_month,time_to_ship,ship_ts,product_name,product_name_cleaned,product_id,usd_price,purchase_platform,marketing_channel,marketing_channel_cleaned,account_creation_method,account_creation_method_cleaned,country_code,date_check,region,revenue
dc80d553,d5e1f0b308393181,24-02-2021,2021-02-24,2021,2,3,2021-02-27,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,13.98
641ac2c8,bd61fd4f5b143343,24-02-2021,2021-02-24,2021,2,1,2021-02-25,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,13.98
f3b2fcd7,ba4ed6c0597103017,24-02-2021,2021-02-24,2021,2,1,2021-02-25,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4c58, $16.49 ,mobile app,direct,direct,desktop,desktop,DE,TRUE,EMEA,16.49
8ea2e61d,b89558cba6d60570,24-02-2021,2021-02-24,2021,2,1,2021-02-25,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,13.98
c198c42b,f9d1716432881950,24-02-2021,2021-02-24,2021,2,3,2021-02-27,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $20.15 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,20.15
779a1118,f82546fbac851208,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
9a19697,f82546fbac851208,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
de347998,f609e8f9e4293909,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,8d0d, $204.43 ,website,direct,direct,desktop,desktop,IL,TRUE,EMEA,204.43
347620,f609e8f9e4293909,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,8d0d, $204.43 ,website,direct,direct,desktop,desktop,IL,TRUE,EMEA,204.43
5435ba17,ec05ae9d84737090,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
35b6663,ec05ae9d84737090,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
ac79777b,ebf67b1104273075,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
7974457,ebf67b1104273075,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
f957ee90,e682e793d79105330,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,e682, $168.00 ,website,affiliate,affiliate,unknown,unknown,US,TRUE,NA,168.0
57e390,e682e793d79105330,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,e682, $168.00 ,website,affiliate,affiliate,unknown,unknown,US,TRUE,NA,168.0
84f49a8e,dd8f092287356572,24-02-2021,2021-02-24,2021,2,2,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,US,TRUE,NA,480.0
a2832b62,da7cfea6b5068732,24-02-2021,2021-02-24,2021,2,1,2021-02-25,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
68bcec3f,da2f9943e3345213,24-02-2021,2021-02-24,2021,2,1,2021-02-25,Nintendo Switch,nintendo switch,e682, $165.49 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,165.49
985fcc38,d597575d7dc64478,24-02-2021,2021-02-24,2021,2,2,2021-02-26,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $23.59 ,website,direct,direct,desktop,desktop,ES,TRUE,EMEA,23.59
889fca5a,d53deb6304258018,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1800.0
17f42fad,d48aff514a712735,24-02-2021,2021-02-24,2021,2,1,2021-02-25,Nintendo Switch,nintendo switch,e682, $159.73 ,website,email,email,desktop,desktop,JP,TRUE,APAC,159.73
a1235276,d3ad80e175868154,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $188.96 ,website,email,email,desktop,desktop,GB,TRUE,EMEA,188.96
0ec0018e,d11f547dcf19057,24-02-2021,2021-02-24,2021,2,2,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
b1a336e5,cf2ebe9b62675295,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $162.75 ,website,affiliate,affiliate,unknown,unknown,FR,TRUE,EMEA,162.75
7c70390d,ccf219cad2053188,24-02-2021,2021-02-24,2021,2,1,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $188.96 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,188.96
8e9941ef,c79266acbcb60555,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1800.0
38ac4569,c5a43be689825952,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,e682, $160.34 ,website,direct,direct,desktop,desktop,BE,TRUE,EMEA,160.34
85264062,bfa49bdebb82257,24-02-2021,2021-02-24,2021,2,2,2021-02-26,Nintendo Switch,nintendo switch,e682, $184.90 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,184.9
3ca8430a,bb48ca20fb527585,24-02-2021,2021-02-24,2021,2,2,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,US,TRUE,NA,480.0
681114cc,b696ee4af9944920,24-02-2021,2021-02-24,2021,2,3,2021-02-27,Nintendo Switch,nintendo switch,8d0d, $134.40 ,website,direct,direct,desktop,desktop,US,TRUE,NA,134.4
248b42cd,f942fbf77b717763,23-02-2021,2021-02-23,2021,2,1,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $24.79 ,mobile app,email,email,desktop,desktop,CA,TRUE,EMEA,24.79
14af1903,f5f80c4c4f511462,23-02-2021,2021-02-23,2021,2,2,2021-02-25,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4c58, $13.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,13.98
6d7bc337,bc4d1d8335247261,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Dell Gaming Mouse,dell gaming mouse,f81e, $49.98 ,mobile app,email,email,desktop,desktop,AR,TRUE,EMEA,49.98
e69c1f1e,fede5c24b0797422,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $142.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,142.8
9c12903,fede5c24b0797422,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $142.80 ,website,direct,direct,desktop,desktop,US,TRUE,NA,142.8
c524af42,fe4c3daa5a083419,23-02-2021,2021-02-23,2021,2,1,2021-02-24,Nintendo Switch,nintendo switch,e682, $164.69 ,website,email,email,desktop,desktop,PT,TRUE,EMEA,164.69
24a6470,fe4c3daa5a083419,23-02-2021,2021-02-23,2021,2,1,2021-02-24,Nintendo Switch,nintendo switch,e682, $164.69 ,website,email,email,desktop,desktop,PT,TRUE,EMEA,164.69
ee3bfddf,f9c97c4485b100633,23-02-2021,2021-02-23,2021,2,3,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $328.56 ,website,direct,direct,desktop,desktop,US,TRUE,NA,328.56
6.071E+72,f06bb734f6f3001,23-02-2021,2021-02-23,2021,2,1,2021-02-24,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $444.04 ,website,direct,direct,desktop,desktop,KR,TRUE,APAC,444.04
2f894406,e3580653bc822319,23-02-2021,2021-02-23,2021,2,3,2021-02-26,Nintendo Switch,nintendo switch,e682, $160.34 ,website,email,email,desktop,desktop,PT,TRUE,EMEA,160.34
85f9582c,df9b2b1be9a56999,23-02-2021,2021-02-23,2021,2,1,2021-02-24,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
7d2b8244,dc994458da253454,23-02-2021,2021-02-23,2021,2,2,2021-02-25,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
9f02215f,d9c6d57062f67221,23-02-2021,2021-02-23,2021,2,1,2021-02-24,Nintendo Switch,nintendo switch,e682, $157.95 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,157.95
9ec17d39,d9c2f5bb85067103,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
b8f3b345,d73d02cab3678352,23-02-2021,2021-02-23,2021,2,3,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,480.0
78b81a64,d3d8a23770e51627,23-02-2021,2021-02-23,2021,2,3,2021-02-26,Nintendo Switch,nintendo switch,e682, $146.84 ,website,direct,direct,desktop,desktop,RU,TRUE,APAC,146.84
21c877ed,d3629276abb16732,23-02-2021,2021-02-23,2021,2,3,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $445.79 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,445.79
3058d026,d035d463edc22646,23-02-2021,2021-02-23,2021,2,3,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $328.10 ,website,direct,direct,desktop,desktop,US,TRUE,NA,328.1
c6127b4e,cb526615a0683805,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
63e24213,c633729a4d743265,23-02-2021,2021-02-23,2021,2,2,2021-02-25,27in 4K gaming monitor,27in 4k gaming monitor,891b, $408.00 ,website,direct,direct,desktop,desktop,CZ,TRUE,EMEA,408.0
cf332efb,c47185b209887577,23-02-2021,2021-02-23,2021,2,3,2021-02-26,27in 4K gaming monitor,27in 4k gaming monitor,891b, $451.10 ,website,direct,direct,desktop,desktop,FI,TRUE,EMEA,451.1
04ef7c1a,c21c6e6eded5140,23-02-2021,2021-02-23,2021,2,2,2021-02-25,27in 4K gaming monitor,27in 4k gaming monitor,891b, $329.96 ,website,direct,direct,desktop,desktop,US,TRUE,NA,329.96
bd2be489,bdbff66129380073,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,e682, $158.32 ,website,social media,social media,tablet,tablet,CA,TRUE,EMEA,158.32
cb1d3375,bcd88c74fc885864,23-02-2021,2021-02-23,2021,2,3,2021-02-26,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
14b5142d,bc322b3342811471,23-02-2021,2021-02-23,2021,2,2,2021-02-25,Nintendo Switch,nintendo switch,e682, $184.90 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,184.9
a5856f4c,ba94ed77fdc70122,23-02-2021,2021-02-23,2021,2,2,2021-02-25,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $450.62 ,website,unknown,unknown,unknown,unknown,JP,TRUE,APAC,450.62
e0275fa3,fc8be55a24894787,22-02-2021,2021-02-22,2021,2,1,2021-02-23,Dell Gaming Mouse,dell gaming mouse,f81e, $54.01 ,mobile app,email,email,desktop,desktop,AU,TRUE,EMEA,54.01
87415b00,f4a0ac0fe1757512,22-02-2021,2021-02-22,2021,2,2,2021-02-24,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
b74895a6,f412cd2178077642,22-02-2021,2021-02-22,2021,2,1,2021-02-23,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
e2645216,eee229f304495641,22-02-2021,2021-02-22,2021,2,2,2021-02-24,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
d5cd6f61,ec99727aae090297,22-02-2021,2021-02-22,2021,2,2,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.61 ,mobile app,email,email,desktop,desktop,GB,TRUE,EMEA,13.61
594dd17d,d9e105ff6c139052,22-02-2021,2021-02-22,2021,2,3,2021-02-25,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4c58, $14.88 ,mobile app,direct,direct,desktop,desktop,CA,TRUE,EMEA,14.88
e6288130,d3e8c5cb81b97228,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
235ed1cc,ff785f0be0e17292,22-02-2021,2021-02-22,2021,2,1,2021-02-23,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,143.27 ",website,direct,direct,desktop,desktop,FR,TRUE,EMEA,1143.27
46b0af81,fecc9d6766231653,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $184.90 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,184.9
b0a2896,fecc9d6766231653,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $184.90 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,184.9
865c2c8e,fa72e73027557142,22-02-2021,2021-02-22,2021,2,3,2021-02-25,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,US,TRUE,NA,480.0
3a9106e7,f2c837f2c7926688,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,e682, $164.76 ,website,direct,direct,desktop,desktop,NO,TRUE,EMEA,164.76
9108352,f2c837f2c7926688,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,e682, $164.76 ,website,direct,direct,desktop,desktop,NO,TRUE,EMEA,164.76
3ba4abaa,ef7f17e39e227163,22-02-2021,2021-02-22,2021,2,2,2021-02-24,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,US,TRUE,NA,480.0
e16b37b8,e4b4a98026e95278,22-02-2021,2021-02-22,2021,2,1,2021-02-23,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $451.10 ,website,direct,direct,desktop,desktop,LU,TRUE,EMEA,451.1
24d586c5,e3e71243ab217886,22-02-2021,2021-02-22,2021,2,1,2021-02-23,Nintendo Switch,nintendo switch,8d0d, $184.90 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,184.9
1721c17c,e19e3c08bc612414,22-02-2021,2021-02-22,2021,2,1,2021-02-23,Nintendo Switch,nintendo switch,e682, $164.69 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,164.69
8eb3d4e6,e16975a246460589,22-02-2021,2021-02-22,2021,2,2,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $21.94 ,website,direct,direct,desktop,desktop,KR,TRUE,APAC,21.94
10f2302a,e090b0bed839974,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,8d0d, $164.69 ,website,direct,direct,desktop,desktop,IE,TRUE,EMEA,164.69
71ae7f18,dcee648460a48863,22-02-2021,2021-02-22,2021,2,2,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $21.91 ,website,direct,direct,desktop,desktop,NO,TRUE,EMEA,21.91
9f5870f5,dbfe8316f5f67374,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,e682, $158.32 ,website,social media,social media,tablet,tablet,CA,TRUE,EMEA,158.32
aeef8258,db09258530b74139,22-02-2021,2021-02-22,2021,2,1,2021-02-23,27in 4K gaming monitor,27in 4k gaming monitor,891b, $435.09 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,435.09
3ecc8a04,d1000f48f0028462,22-02-2021,2021-02-22,2021,2,2,2021-02-24,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
46104e0b,ccb4829054631447,22-02-2021,2021-02-22,2021,2,1,2021-02-23,27in 4K gaming monitor,27in 4k gaming monitor,891b, $312.00 ,website,email,email,desktop,desktop,SA,TRUE,EMEA,312.0
7e62e1cc,c99901c1d8853987,22-02-2021,2021-02-22,2021,2,2,2021-02-24,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
6703d8ec,c2477af58ab44500,22-02-2021,2021-02-22,2021,2,2,2021-02-24,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,198.00 ",website,email,email,desktop,desktop,TH,TRUE,APAC,1198.0
6.109E+24,c1dd7effbeb2842,22-02-2021,2021-02-22,2021,2,1,2021-02-23,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,US,TRUE,NA,480.0
f8375d41,bf5b3c4432e104856,22-02-2021,2021-02-22,2021,2,3,2021-02-25,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
3f6e67c4,f763e27821128748,21-02-2021,2021-02-21,2021,2,2,2021-02-23,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.81 ,mobile app,direct,direct,desktop,desktop,AU,TRUE,EMEA,13.81
550bb397,f38bb24531037431,21-02-2021,2021-02-21,2021,2,3,2021-02-24,Nintendo Switch,nintendo switch,8e5d, $165.96 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,165.96
0bb2185,f38bb24531037431,21-02-2021,2021-02-21,2021,2,3,2021-02-24,Nintendo Switch,nintendo switch,8e5d, $165.96 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,165.96
6e8dece1,e2901c796b247695,21-02-2021,2021-02-21,2021,2,3,2021-02-24,Dell Gaming Mouse,dell gaming mouse,8d4f, $47.53 ,mobile app,direct,direct,desktop,desktop,MX,TRUE,LATAM,47.53
a41944fc,c1b7806d65c69433,21-02-2021,2021-02-21,2021,2,1,2021-02-22,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.54 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,23.54
ba692048,bd093a7900f78983,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
c4eb31b0,ffd7c97627783336,21-02-2021,2021-02-21,2021,2,1,2021-02-22,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
bf7a3f8a,fdf4367a8b981066,21-02-2021,2021-02-21,2021,2,3,2021-02-24,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,198.00 ",website,email,email,desktop,desktop,AR,TRUE,EMEA,1198.0
bfa9e3bf,fcb7fb4f0fa81154,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $2,004.90 ",website,direct,direct,desktop,desktop,NL,TRUE,EMEA,2004.9
a9e8381,fcb7fb4f0fa81154,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $2,004.90 ",website,direct,direct,desktop,desktop,NL,TRUE,EMEA,2004.9
01e31729,fa0867509e13974,21-02-2021,2021-02-21,2021,2,1,2021-02-22,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1800.0
e317701,fa0867509e13974,21-02-2021,2021-02-21,2021,2,1,2021-02-22,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1800.0
ab06db7f,f03eae9ea4272521,21-02-2021,2021-02-21,2021,2,1,2021-02-22,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,KE,TRUE,EMEA,168.0
06d8622,f03eae9ea4272521,21-02-2021,2021-02-21,2021,2,1,2021-02-22,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,KE,TRUE,EMEA,168.0
bec7d531,de74f59907580773,21-02-2021,2021-02-21,2021,2,1,2021-02-22,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,email,email,desktop,desktop,CR,TRUE,EMEA,480.0
411dbffe,db74fab06d429434,21-02-2021,2021-02-21,2021,2,3,2021-02-24,27in 4K gaming monitor,27in 4k gaming monitor,891b, $328.18 ,website,direct,direct,desktop,desktop,AD,TRUE,EMEA,328.18
cab05d70,d34bc7e98b385680,21-02-2021,2021-02-21,2021,2,3,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $18.19 ,website,email,email,desktop,desktop,AU,TRUE,EMEA,18.19
ce717720,d33bc72732d87221,21-02-2021,2021-02-21,2021,2,3,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $27.38 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,27.38
247a7b7f,d153d45626817729,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
454c4510,d05df0e558231114,21-02-2021,2021-02-21,2021,2,3,2021-02-24,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
d7171cab,ca73ce9ccd190864,21-02-2021,2021-02-21,2021,2,1,2021-02-22,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
0b96f368,c505ef91bf27756,21-02-2021,2021-02-21,2021,2,3,2021-02-24,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $27.27 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,27.27
1123130d,c379d35fed310052,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,198.00 ",website,direct,direct,desktop,desktop,NG,TRUE,EMEA,1198.0
b85179e4,bd9403d2a7c78083,21-02-2021,2021-02-21,2021,2,1,2021-02-22,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
aff6221b,bb05729576974570,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Nintendo Switch,nintendo switch,e682, $164.69 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,164.69
40d1fbc9,b661b6ca0d329316,21-02-2021,2021-02-21,2021,2,2,2021-02-23,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,168.0
0a7ba7b4,fc3581b1d457301,20-02-2021,2021-02-20,2021,2,3,2021-02-23,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4c58, $13.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,13.98
819fc038,f89081694d955287,20-02-2021,2021-02-20,2021,2,3,2021-02-23,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
08c63312,f59b646f2376610,20-02-2021,2021-02-20,2021,2,1,2021-02-21,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,13.98
9a567ce9,ebf86737d2165253,20-02-2021,2021-02-20,2021,2,2,2021-02-22,Nintendo Switch,nintendo switch,b5f7, $167.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,167.98
5674675,ebf86737d2165253,20-02-2021,2021-02-20,2021,2,2,2021-02-22,Nintendo Switch,nintendo switch,b5f7, $167.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,167.98
89656dfd,e5a74e009ba58327,20-02-2021,2021-02-20,2021,2,2,2021-02-22,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4c58, $13.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,13.98
13a20ec7,dc44ba49d6111014,20-02-2021,2021-02-20,2021,2,1,2021-02-21,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.46 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,23.46
9e6fa145,dbb1da9738b66959,20-02-2021,2021-02-20,2021,2,1,2021-02-21,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.98 ,mobile app,email,email,desktop,desktop,US,TRUE,NA,13.98
f48e5c29,cfbc860e047103358,20-02-2021,2021-02-20,2021,2,2,2021-02-22,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,direct,direct,desktop,desktop,US,TRUE,NA,49.98
a324b96f,c577fdb05f369033,20-02-2021,2021-02-20,2021,2,3,2021-02-23,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,4db1, $13.30 ,mobile app,email,email,desktop,desktop,BR,TRUE,EMEA,13.3
6c58d869,fe46937234d46760,20-02-2021,2021-02-20,2021,2,3,2021-02-23,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
58d2215,fe46937234d46760,20-02-2021,2021-02-20,2021,2,3,2021-02-23,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
